text,url
"@truly_radical As it turns out, Charles Barkley is correct.",twitter.com/anyuser/status/717203863766433792
@ChinweAmara it's prolly cuz Yu 4'11,twitter.com/anyuser/status/717203864064274434
Nice looking family #Trump2016 @realDonaldTrump  https://t.co/faSDvgcePn,twitter.com/anyuser/status/717203864110374912
Even though Villanova won that Marcus Paige shot was something else,twitter.com/anyuser/status/717203864110366724
Preach https://t.co/qxzABtqrhT,twitter.com/anyuser/status/717203862617268224
No makeup ya know https://t.co/KVJBpKfhYB,twitter.com/anyuser/status/717203863086964736
Liesbet Nelson out here catchin cheaters savage af https://t.co/dmsRG8xFXI,twitter.com/anyuser/status/717203861207982080
"@RaquelWillis_ besides, not all of us even have genital dysphoria! I *love* being a girl with a penis. fuck changing that to appease cis ppl",twitter.com/anyuser/status/717203864311754759
Free US shipping on #speedplay pedal purchases during the month of April. Purchase now @ https://t.co/rZh5GEE1Di https://t.co/PlV9gH45zX,twitter.com/anyuser/status/717203864882122753
This is fucked up https://t.co/j576T0Bc2l,twitter.com/anyuser/status/717203863670034432
"Don't lose hope; nurture the faith God has deposited in you by Christ, who holds the Key to answering your quest for your life solutions.",twitter.com/anyuser/status/717203864903094273
@_afrogoddess lmao I knew somebody was gone think I was talking about music music lol,twitter.com/anyuser/status/717203866224369666
"Remember, this is one of Go Nagi's LIGHTER franchises. #CuteyHoney",twitter.com/anyuser/status/717203865431629824
What they putting in this boys apple sauce ????? https://t.co/MOzyQnQU1z,twitter.com/anyuser/status/717203865309945856
@attia_max happy bday brodie,twitter.com/anyuser/status/717203864823447552
"republican: leftists need to respect my views
me: well actually we're going to take a vehement stance against ur fearmongering and inequitab",twitter.com/anyuser/status/717203866719240193
The level of boredom I'm at rn is not okay .,twitter.com/anyuser/status/717203867121926147
is anyone up who wants to talk I would like to,twitter.com/anyuser/status/717203867214159873
"Found hubby's grade school photos. How cute! Found mine, too. Cutie patooties! https://t.co/foj4g1q6mr",twitter.com/anyuser/status/717203862768234496
You could give me 91 years to do my homework and i still wouldn't do it until the night before.,twitter.com/anyuser/status/717203867042189314
@Cgilmore33 except for the saxophone part...obviously lol,twitter.com/anyuser/status/717203838193631232
"@ebbtideapp Tide in Chincoteague Channel, Virginia 04/05/2016
 Low 12:57am -0.2
High  7:03am  2.6
 Low  1:22pm -0.2
High  7:26pm  2.7",twitter.com/anyuser/status/717203867738456064
Man...... Micheal Jordan tears https://t.co/i3QLYi91Fl,twitter.com/anyuser/status/717203867654569984
@SkinnyAkins cause she gone be mad when she stick that mic out there and nobody know the words,twitter.com/anyuser/status/717203867767693312
reminds me of my 16 lol https://t.co/uQmcQjrYUH,twitter.com/anyuser/status/717203866245328896
@SickFlowBro11 I'm free after like 10,twitter.com/anyuser/status/717203867918868481
shot for me  https://t.co/kPyUbBRnG2,twitter.com/anyuser/status/717203868082417664
@dahalapenio this pic is in Detroit Michigan. I live across the river in Windsor Ont. Canada. That is the Ambassador Bridge in background.,twitter.com/anyuser/status/717203867633627138
Me and Earl and the Dying Girl is a good movie. 10 out of 10 would watch it again.,twitter.com/anyuser/status/717203868233273344
@prouvaroline @SashiyaCrossing guys we have to watch this anime,twitter.com/anyuser/status/717203867830771713
"He shall agree , just watch  https://t.co/bc6Td3KG8e",twitter.com/anyuser/status/717203868082417665
This is you @kira_spaans  https://t.co/qCsBtZtWoL,twitter.com/anyuser/status/717203867600076800
@zquak_man school.... Very traumatic,twitter.com/anyuser/status/717203868669575168
@SwiteArts @VulcanCreates @ryanstudios chill dafuq out swite boy lol,twitter.com/anyuser/status/717203868048826371
@AndrewLeezus @cocogiants28 twas a good play,twitter.com/anyuser/status/717203867675574272
"Words are powerful. Use it to lift someone up instead of knocking them down. Good people rise by lifting others up. 

#GreatReminder",twitter.com/anyuser/status/717203868782829569
Thanks for the belated birthday present &amp; meal @HardRock Cafe! Will miss you @jessi_lee2004 https://t.co/IUB1Vpl1HM,twitter.com/anyuser/status/717203867180654592
"Sometimes I think that if I died, no one would shed a single tear for me.",twitter.com/anyuser/status/717203868942278660
@J_baby97 wow !!!! this is news to me !!!!!,twitter.com/anyuser/status/717203868799643648
"I would have rather been knocked out after first round then lose like that.... actually, nah. Haha",twitter.com/anyuser/status/717203869386870785
THOT i could trust certain people. ha guess not,twitter.com/anyuser/status/717203869806231552
It is https://t.co/6eqAwXkGYd,twitter.com/anyuser/status/717203868774477825
Great game thoo,twitter.com/anyuser/status/717203868715773956
Why is maryjane always up my ass,twitter.com/anyuser/status/717203868174655489
1st academy league game of the season for the Lightning tomorrow at Brethren Christian https://t.co/we13qjkULM,twitter.com/anyuser/status/717203869420400641
"I'm at Student Centre UiTM Machang in Machang, kelantan https://t.co/CTRfJ2ymdt",twitter.com/anyuser/status/717203869999239168
@justicenbd and U.S. officials haven't been revealed yet,twitter.com/anyuser/status/717203869823008768
Where's my hat?,twitter.com/anyuser/status/717203869957296130
Benry*: https://t.co/5dNOKvnSNQ,twitter.com/anyuser/status/717203870066294786
@AbdulRahim_MTA mockery isn't always a bad thing . It puts things in perspective for all those people all up in their heads. An icebreaker,twitter.com/anyuser/status/717203869994983424
mirai is so mature and kai is so immature but they're the same age it's so weird,twitter.com/anyuser/status/717203870087139328
Pakistan doesn't respects legends.. that's why @TheRealPCB &amp; Pakistan cricket  is not producing more legends. #WaqarYounis...#Respect,twitter.com/anyuser/status/717203870355755009
U already kno https://t.co/jX9lbLJl5K,twitter.com/anyuser/status/717203869940449282
Shower real quick,twitter.com/anyuser/status/717203870737375236
all plans are lowkey getting ruined smh,twitter.com/anyuser/status/717203871920230400
"@45PedroMartinez building a good squad. Gonzalez, Blackmon, Arenado, etc...need some pitching. Got any innings left Pedro?",twitter.com/anyuser/status/717203870846418944
Tomorrow morning on @ElvisDuranShow ... https://t.co/9TouDAssmK,twitter.com/anyuser/status/717203870364073984
@lauren_jeans is that THE Lauren Trousers??!?!?!?,twitter.com/anyuser/status/717203872176087040
@umajoliexxx you have beautiful nipples!,twitter.com/anyuser/status/717203872045993984
' I'm ready to take these braids out!,twitter.com/anyuser/status/717203872310304768
Watch out! There's some wildcats on the prowl tonight.  #MarchMadness #Villanova #Wildcats #CHAMPS,twitter.com/anyuser/status/717203872377348096
if you love me right we fuck for life,twitter.com/anyuser/status/717203872335446016
@xoxxoooxo nah you gotta stop b,twitter.com/anyuser/status/717203872616472576
the worstttt https://t.co/SN9XWksAPl,twitter.com/anyuser/status/717203871320424448
So can someone come to tims with me,twitter.com/anyuser/status/717203872406773764
@StonehavenPup @tvmoviesparks88 that's my hope #SleepyHollow,twitter.com/anyuser/status/717203871672754177
@vardy7 classless pigs,twitter.com/anyuser/status/717203872754896897
"Don't ask permission, just ask forgiveness.",twitter.com/anyuser/status/717203873031708673
Ppl can be bitter and front like they're happy for u,twitter.com/anyuser/status/717203873283317763
The #jaywright and #nicksaban related?? https://t.co/LQWODXC1RA,twitter.com/anyuser/status/717203872754900992
everyone birthday is passing wtf,twitter.com/anyuser/status/717203873803448320
waited to hear some new Q..  https://t.co/6lTc9XufRm,twitter.com/anyuser/status/717203873304350725
@TimJSchaaf Do you know that you have direct salesman before and after your post. If you would like to supplement your income let me know,twitter.com/anyuser/status/717203873228791809
The absolute best  https://t.co/1AFAN3vodL,twitter.com/anyuser/status/717203872058576898
Just cool miss chin https://t.co/pbbTTTgznH,twitter.com/anyuser/status/717203873283371008
@RusSwole do you do vans for just anyone? How can I get a pair,twitter.com/anyuser/status/717203874097049601
tired of these silly ass games,twitter.com/anyuser/status/717203874277421059
Moral of the story is everything sound good but might not be true and everything that look good aint good,twitter.com/anyuser/status/717203874281615362
ding!!!!!!,twitter.com/anyuser/status/717203874839441411
@cxntrlperk San Andreas,twitter.com/anyuser/status/717203874139017217
@marcuspaige5 @bjohnson_23   And Joel James thank you for being studs these last 4 years #TarHeelNation,twitter.com/anyuser/status/717203874315182081
Nauseous as heck,twitter.com/anyuser/status/717203875388907521
Moms was a good 7 but she thought she was a 10. https://t.co/gk2SuMDVIx,twitter.com/anyuser/status/717203874843598848
IM FUCKING DONE WITH ALL INTERNET MEMES https://t.co/mcSfPqFpk6,twitter.com/anyuser/status/717203873522442240
@EvanHayden_14 I hope not.. They should be really solid again.. Good post and Mitchell will only get better.. And VJ King is gonna great,twitter.com/anyuser/status/717203875334230016
"It's a shame tbs and the announcers favored NC. Commercials long when nc is down.  But we did it, congrats to Nova!!!!",twitter.com/anyuser/status/717203875707621378
That moment when you and your bro have a whole conversation using Drake song lyrics,twitter.com/anyuser/status/717203875879600129
@xbryanbamfx where!,twitter.com/anyuser/status/717203876022194176
@JamesBarbourNow @periscopeco @FrankWildhorn   Hope we'll get some video....,twitter.com/anyuser/status/717203876164870144
I don't have to say words everyone knows  since people wanna send me Duke memes during the week https://t.co/X9VbR0jUtH,twitter.com/anyuser/status/717203874818428929
I'm at Kuwait University Faculty Of Allied Health in Hawalli Governorate w/ @wafooya__ https://t.co/i2sAwBXkf4,twitter.com/anyuser/status/717203876999462912
@primetimecrime @LizMair thanks dad for being right and me wrong. My bad. I'll go 2 church tomorrow and all will be good. Nite nite,twitter.com/anyuser/status/717203877188255744
Don't be fake and we'll get along fine.,twitter.com/anyuser/status/717203877578338304
What a cracker that should be https://t.co/t2VlBInnSb,twitter.com/anyuser/status/717203877062451200
Good night,twitter.com/anyuser/status/717203877548974081
"@100Concerned @OmanReagan Yes, genuinely HUMAN.",twitter.com/anyuser/status/717203877595054084
I'm at Tacos pancho in Obregon https://t.co/Qe7P557mJo,twitter.com/anyuser/status/717203877699928065
Will forever be a fav in my playlist https://t.co/E7gzeGjMdp,twitter.com/anyuser/status/717203876718444546
"I only tweet when people are asleep, that's why i don't get any retweets or likes. So the problem is with them not with my tweets.",twitter.com/anyuser/status/717203878261993473
Bruuuuuuuuuuhhhhhhhhhhhhhhhhhh https://t.co/muVp9QYrct,twitter.com/anyuser/status/717203878186467328
AYE LOVE THE DUNCANS CBEHVWF,twitter.com/anyuser/status/717203878333255682
Good stalk@,twitter.com/anyuser/status/717203878618537985
One Shining Moment is a top 5 annual sports tradition. So awesome every year https://t.co/EpOix8UC8u,twitter.com/anyuser/status/717203877641207809
"""You just won't work hard enough to become great if you aren't doing what you love.""  Kouzes &amp; Posner #DoGreatThings",twitter.com/anyuser/status/717203878891143168
Omg my mum just came home and asked me if anyone came and i lied and said,twitter.com/anyuser/status/717203879419580417
ALEX WOLF HEAD ASS @sebasnchill https://t.co/yaGitJSxsm,twitter.com/anyuser/status/717203877473427456
@AlexWY18 @FreedomGetuSome That's not true. Back it up with facts. You can't. You make assumptions &amp; innuendos. Not good enough.,twitter.com/anyuser/status/717203879004409857
Raju with his princess #SardaarGabbarSingh https://t.co/PafMFDj5BI,twitter.com/anyuser/status/717203877595123714
@animalphase if u get the chance to make out with yrself take it,twitter.com/anyuser/status/717203879281233920
#couplesondecks #theozpubsoweto  #2llyndo nomakanjani it's a date. @ McDonalds East rand mall https://t.co/Zewbapa95n,twitter.com/anyuser/status/717203879616770048
@Matthew__Lott @ me next time,twitter.com/anyuser/status/717203879394480128
Who's up,twitter.com/anyuser/status/717203879503478784
So happy for the big east,twitter.com/anyuser/status/717203879805513728
Being loyal gets me no where but hurt,twitter.com/anyuser/status/717203879537078274
Non-AYCE &lt;&lt;&lt; @ Seoul House of Tofu https://t.co/jLGTkqBjBt,twitter.com/anyuser/status/717203879893540864
You ppl are so corny. Who gives a shit how he throws a towel smh https://t.co/f5s1YrAlWQ,twitter.com/anyuser/status/717203879650279425
Nothing pisses me off more than stupid parents that are on their stupid phone instead of paying attention to their kids!!,twitter.com/anyuser/status/717203879809720320
